Row Index,KOD,Year,Uviversity,Hünärler,Tölegli talyp sany,BŽ talyp sany
187,B,2023-2024,TMK,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,0,0
188,B,2023-2024,TMK,Ykdysady kibernetika ,0,0
189,B,2023-2024,TMK,Işewürlik we telekeçilik,0,0
190,B,2023-2024,TMK,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2023-2024,TMK,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2023-2024,TMK,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2023-2024,TMK,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2023-2024,TDÇA,Amaly matematika we informatika,0,0
2,B,2023-2024,TDÇA,Maglumat ulgamlary we tehnologiýalary,0,0
3,B,2023-2024,TDÇA,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2023-2024,TDÇA,Pedagogika bilimi (matematika we informatika),0,0
5,B,2023-2024,TDÇA,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2023-2024,TDÇA,Durmuş işi,0,0
7,B,2023-2024,TDÇA,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2023-2024,TDÇA,Mekdebe çenli bilim we terbiýe,0,0
9,B,2023-2024,TDÇA,Pedagogika bilimi (iňlis dili),0,0
10,B,2023-2024,TDÇA,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2023-2024,TDÇA,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2023-2024,TDÇA,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2023-2024,TDÇA,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2023-2024,TDÇA,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2023-2024,TDÇA,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2023-2024,TDÇA,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2023-2024,TDÇA,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2023-2024,TDÇA,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2023-2024,TDÇA,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2023-2024,TDÇA,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2023-2024,TDÇA,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2023-2024,TDÇA,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2023-2024,TDÇA,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2023-2024,TDÇA,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2023-2024,TDÇA,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2023-2024,TDÇA,Rus dilini okatmagyň usulyýeti,0,0
27,B,2023-2024,TDÇA,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2023-2024,TDÇA,Nemes dili,0,0
29,B,2023-2024,TDÇA,Fransuz dili,0,0
30,B,2023-2024,TDÇA,Ispan dili,0,0
31,B,2023-2024,TDÇA,Italýan dili,0,0
32,B,2023-2024,TDÇA,Filosofiýa ,0,0
33,B,2023-2024,TDÇA,Sosiologiýa ,0,0
34,B,2023-2024,TDÇA,Žurnalistika ,0,0
35,B,2023-2024,TDÇA,Halkara jemagat hukugy ,0,0
36,B,2023-2024,TDÇA,Halkara hususy hukugy ,0,0
37,B,2023-2024,TDÇA,Halkara gatnaşyklary we dünýä syýasaty ,0,0
38,B,2023-2024,TDÇA,Halkara ykdysadyýet,0,0
39,B,2023-2024,TDÇA,Halkara täjirçilik,0,0
40,B,2023-2024,TDÇA,Halkara maliýe,0,0
41,B,2023-2024,TDÇA,Ätiýaçlandyryş işi,0,0
42,B,2023-2024,TDÇA,Halkara menejment,0,0
43,B,2023-2024,TDÇA,Kompýuter tehnologiýasy,0,0
44,B,2023-2024,TDÇA,Kompýuter ulgamynyň programma üpjünçiligi,0,0
45,B,2023-2024,TDÇA,Maglumat we kommunikasiýa tehnologiýalary,0,0
46,B,2023-2024,TDÇA,Nebitgaz işi,0,0
47,B,2023-2024,TDÇA,Dag işi,0,0
48,B,2023-2024,TDÇA,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2023-2024,TDÇA,Tehnologiki maşynlar we enjamlar,0,0
50,B,2023-2024,TDÇA,Elektroenergetika we elektrotehnika,0,0
51,B,2023-2024,TDÇA,Himiýa tehnologiýasy,0,0
52,B,2023-2024,TDÇA,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2023-2024,TDÇA,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2023-2024,TDÇA,Logistika,0,0
55,B,2023-2024,TDÇA,Işgärleri dolandyrmak,0,0
56,B,2023-2024,TDÇA,Programma inženerçiligi,0,0
57,B,2023-2024,TDÇA,Maglumat howpsuzlygy,0,0
58,B,2023-2024,TDÇA,Kartografiýa we geoinformatika,0,0
59,B,2023-2024,TDÇA,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,0,0
60,B,2023-2024,TDÇA,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2023-2024,TDÇA,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2023-2024,TDÇA,Senagat elektronikasy,0,0
63,B,2023-2024,TDÇA,Kärhananyň ykdysadyýeti we dolandyrylyşy,0,0
64,B,2023-2024,TDÇA,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),0,0
65,B,2023-2024,TDÇA,Buhgalterçilik hasaba alnyşy we audit,0,0
66,B,2023-2024,TDÇA,"Buhgalterçilik hasaba alnyşy, analiz we audit",0,0
67,B,2023-2024,TDÇA,Ykdysadyýet,0,0
68,B,2023-2024,TDÇA,Statistika,0,0
69,B,2023-2024,TDÇA,Ykdysady howpsuzlyk,0,0
70,B,2023-2024,TDÇA,Ykdysadyýet we hukuk,0,0
71,B,2023-2024,TDÇA,Bank işi,0,0
72,B,2023-2024,TDÇA,Maliýe,0,0
73,B,2023-2024,TDÇA,Sanly ykdysadyýet,0,0
74,B,2023-2024,TDÇA,Işewürlik-informatika,0,0
75,B,2023-2024,TDÇA,Dünýä ykdysadyýeti,0,0
76,B,2023-2024,TDÇA,Menejment,0,0
77,B,2023-2024,TDÇA,Döwlet we ýerli dolandyryş,0,0
78,B,2023-2024,TDÇA,Zähmetiň ykdysadyýeti,0,0
79,B,2023-2024,TDÇA,Marketing,0,0
80,B,2023-2024,TDÇA,Täjirçilik (Söwda işi),0,0
81,B,2023-2024,TDÇA,Harytşynaslyk,0,0
82,B,2023-2024,TDÇA,Hili dolandyrmak,0,0
83,B,2023-2024,TDÇA,Maliýe gözegçiligi,0,0
84,B,2023-2024,TDÇA,Maliýe menejmenti,0,0
85,B,2023-2024,TDÇA,Maliýe we karz ,0,0
86,B,2023-2024,TDÇA,Bank işi we pul dolanyşygy ,0,0
87,B,2023-2024,TDÇA,Salgytlar we salgyt salmak,0,0
88,B,2023-2024,TDÇA,Töwekgelçilikleri dolandyrmak we ätiýaçlandyryş işi,0,0
89,B,2023-2024,TDÇA,Birža işi ,0,0
90,B,2023-2024,TDÇA,Awtomatlaşdyrma we amaly informatika,0,0
91,B,2023-2024,TDÇA,Ýyladyşhana hojalygy,0,0
92,B,2023-2024,TDÇA,Agroekologiýa,0,0
93,B,2023-2024,TDÇA,Zootehniýa,0,0
94,B,2023-2024,TDÇA,Atçylyk,0,0
95,B,2023-2024,TDÇA,Senagat balykçylygy,0,0
96,B,2023-2024,TDÇA,Kinologiýa,0,0
97,B,2023-2024,TDÇA,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2023-2024,TDÇA,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2023-2024,TDÇA,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2023-2024,TDÇA,Sanly dolandyryş ,0,0
101,B,2023-2024,TDÇA,Agroinženerçilik,0,0
102,B,2023-2024,TDÇA,Ýer gurluşygy we kadastrlar ,0,0
103,B,2023-2024,TDÇA,Awtomatlaşdyrmak we dolandyrmak,0,0
104,B,2023-2024,TDÇA,Gidrotehniki desgalar,0,0
105,B,2023-2024,TDÇA,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2023-2024,TDÇA,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2023-2024,TDÇA,Halkara gatnaşyklary,0,0
108,B,2023-2024,TDÇA,Halkara hukugy,0,0
109,B,2023-2024,TDÇA,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2023-2024,TDÇA,Kitaphana işi,0,0
111,B,2023-2024,TDÇA,Kitaphana-maglumat işleri,0,0
112,B,2023-2024,TDÇA,Telewideniýe žurnalistikasy,0,0
113,B,2023-2024,TDÇA,Syýahatçylyk,0,0
114,B,2023-2024,TDÇA,Myhmanhana işi,0,0
115,B,2023-2024,TDÇA,Resminama we arhiw öwreniş,0,0
116,B,2023-2024,TDÇA,Arheologiýa,0,0
117,B,2023-2024,TDÇA,Medeniýeti öwreniş,0,0
118,B,2023-2024,TDÇA,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,0,0
119,B,2023-2024,TDÇA,Art-menejment,0,0
120,B,2023-2024,TDÇA,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,0
121,B,2023-2024,TDÇA,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,0
122,B,2023-2024,TDÇA,Dramaturgiýa,0,0
123,B,2023-2024,TDÇA,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,0
124,B,2023-2024,TDÇA,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2023-2024,TDÇA,Drama režissurasy,0,0
126,B,2023-2024,TDÇA,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,0,0
127,B,2023-2024,TDÇA,Dikeldiş işleri (görnüşleri boýunça),0,0
128,B,2023-2024,TDÇA,Ses režissurasy,0,0
129,B,2023-2024,TDÇA,Kino režissurasy,0,0
130,B,2023-2024,TDÇA,Yşyklandyryş tehnologiýalary,0,0
131,B,2023-2024,TDÇA,Telewideniýe režissurasy,0,0
132,B,2023-2024,TDÇA,Teleradiogepleşikleri guramak we alyp barmak,0,0
133,B,2023-2024,TDÇA,Operatorçylyk işi we montaž režissurasy,0,0
134,B,2023-2024,TDÇA,Rejelemek işi,0,0
135,B,2023-2024,TDÇA,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2023-2024,TDÇA,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
137,B,2023-2024,TDÇA,Energetika pudagynyň kärhanalarynyň ykdysadyýeti we dolandyrylyşy,0,0
138,B,2023-2024,TDÇA,Materiallary öwrenmek we täze materiallaryň tehnologiýasy,0,0
139,B,2023-2024,TDÇA,Nanomateriallar,0,0
140,B,2023-2024,TDÇA,Himiki inžiniring,0,0
141,B,2023-2024,TDÇA,Biotehnologiýa,0,0
142,B,2023-2024,TDÇA,Ekologiýa we tebigatdan peýdalanmak,0,0
143,B,2023-2024,TDÇA,Genetika we bioinžiniring,0,0
144,B,2023-2024,TDÇA,Öýjük we molekulýar biologiýa,0,0
145,B,2023-2024,TDÇA,Mikrobiologiýa,0,0
146,B,2023-2024,TDÇA,Informatika we hasaplaýyş tehnikasy,0,0
147,B,2023-2024,TDÇA,Mobil we tor inžiniringi,0,0
148,B,2023-2024,TDÇA,Animasiýa we grafiki dizaýny,0,0
149,B,2023-2024,TDÇA,Sanly infrastruktura we kiberhowpsuzlyk,0,0
150,B,2023-2024,TDÇA,Emeli aň we ekspert ulgamlary,0,0
151,B,2023-2024,TDÇA,Elektronika we nanoelektronika,0,0
152,B,2023-2024,TDÇA,Mehatronika we robot tehnikasy,0,0
153,B,2023-2024,TDÇA,Biolukmançylyk elektronikasy,0,0
154,B,2023-2024,TDÇA,Häzirkizaman tehnologiýalaryň fizikasy,0,0
155,B,2023-2024,TDÇA,Maglumatlary goramagyň tehniki serişdeleri,0,0
156,B,2023-2024,TDÇA,Sanly ykdysadyýetiň tehnologiýalary,0,0
157,B,2023-2024,TDÇA,Innowasion ykdysadyýet,0,0
158,B,2023-2024,TDÇA,Tehnologiýa işewürligi,0,0
159,B,2023-2024,TDÇA,Filologiýa (tehniki iňlis dili we ýapon dili),0,0
160,B,2023-2024,TDÇA,Kompýuter lingwistikasy,0,0
161,B,2023-2024,TDÇA,Innowasion menejment we halkara işewürligi,0,0
162,B,2023-2024,TDÇA,Howa hereketiniň dolandyrylyşy,0,0
163,B,2023-2024,TDÇA,Howa ulagynda gatnawlary guramak we dolandyrmak,0,0
164,B,2023-2024,TDÇA,Önümçiligiň we tehnologiýa prosesleriniň awtomatlaşdyrylyşy,0,0
165,B,2023-2024,TDÇA,Ulag pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
166,B,2023-2024,TDÇA,Ýerüsti ulag-tehnologiki serişdeler,0,0
167,B,2023-2024,TDÇA,Ykdysadyýet we dolandyryş,0,0
168,B,2023-2024,TDÇA,Seýisçilik,0,0
169,B,2023-2024,TDÇA,Atly sport we atly syýahatçylyk,0,0
170,B,2023-2024,TDÇA,Milli at üstündäki oýunlar,0,0
171,B,2023-2024,TDÇA,Sirk sungaty,0,0
172,B,2023-2024,TDÇA,Weterinar we sanitar ekspertizasy,0,0
173,B,2023-2024,TDÇA,Ýöriteleşdirilen bilim (defektologiýa),0,0
174,B,2023-2024,TDÇA,Halkara söwda,0,0
175,B,2023-2024,TDÇA,Uçuş apparatlarynyň we hereketlendirijileriň tehniki ulanylyşy,0,0
176,B,2023-2024,TDÇA,Howa gämileriniň awiasiýa we radioelektron enjamlarynyň tehniki ulanylyşy,0,0
177,B,2023-2024,TDÇA,Neşirýat işi ,0,0
178,B,2023-2024,TDÇA,Maliýe bazarlary we banklar ,0,0
179,B,2023-2024,TDÇA,Sanly ykdysadyýetde maliýe ,0,0
180,B,2023-2024,TDÇA,Maliýe hukugy ,0,0
181,B,2023-2024,TDÇA,Dünýä maliýe bazary ,0,0
182,B,2023-2024,TDÇA,Gymmatly kagyzlaryň bazary,0,0
183,B,2023-2024,TDÇA,Baha kesmek işi ,0,0
184,B,2023-2024,TDÇA,Sanly ykdysadyýetde maliýe bazarlary we maliýe howpsuzlygy ,0,0
185,B,2023-2024,TDÇA,Elektron işewürliginiň ykdysadyýeti,0,0
186,B,2023-2024,TDÇA,Elektron täjirçiligi ,0,0
187,B,2023-2024,TDÇA,Maglumat ulgamlary we tehnologiýalary (ykdysadyýetde we dolandyryşda) ,0,0
188,B,2023-2024,TDÇA,Ykdysady kibernetika ,0,0
189,B,2023-2024,TDÇA,Işewürlik we telekeçilik,0,0
190,B,2023-2024,TDÇA,Ilatyň durmuş üpjünçiligini guramak ,0,0
191,B,2023-2024,TDÇA,Önümiň tehnologiýasy we jemgyýetçilik iýmitini guramak,0,0
192,B,2023-2024,TDÇA,Söwdada we logistikada sanly tehnologiýalar ,0,0
193,B,2023-2024,TDÇA,Zähmetiň ykdysadyýeti we bazary ,0,0
1,B,2023-2024,TITUKI,Amaly matematika we informatika,0,0
2,B,2023-2024,TITUKI,Maglumat ulgamlary we tehnologiýalary,40,0
3,B,2023-2024,TITUKI,Pedagogika bilimi (informatika we bilimde maglumat tehnologiýalary),0,0
4,B,2023-2024,TITUKI,Pedagogika bilimi (matematika we informatika),0,0
5,B,2023-2024,TITUKI,Pedagogika bilimi (geografiýa we ykdysadyýetiň esaslary),0,0
6,B,2023-2024,TITUKI,Durmuş işi,0,0
7,B,2023-2024,TITUKI,Başlangyç bilimiň mugallymçylygy we psihologiýasy,0,0
8,B,2023-2024,TITUKI,Mekdebe çenli bilim we terbiýe,0,0
9,B,2023-2024,TITUKI,Pedagogika bilimi (iňlis dili),0,0
10,B,2023-2024,TITUKI,Pedagogika bilimi (nemes we iňlis dilleri),0,0
11,B,2023-2024,TITUKI,Pedagogika bilimi (fransuz we iňlis dilleri),0,0
12,B,2023-2024,TITUKI,Pedagogika bilimi (rus dili we edebiýaty),0,0
13,B,2023-2024,TITUKI,Pedagogika bilimi (ispan we iňlis dilleri),0,0
14,B,2023-2024,TITUKI,"Pedagogika bilimi (arap dili, türkmen dili we edebiýaty)",0,0
15,B,2023-2024,TITUKI,"Pedagogika bilimi (pars dili, türkmen dili we edebiýaty)",0,0
16,B,2023-2024,TITUKI,"Pedagogika bilimi (türk dili, türkmen dili we edebiýaty)",0,0
17,B,2023-2024,TITUKI,"Pedagogika bilimi (hytaý dili, türkmen dili we edebiýaty)",0,0
18,B,2023-2024,TITUKI,"Pedagogika bilimi (ýapon dili, türkmen dili we edebiýaty)",0,0
19,B,2023-2024,TITUKI,"Pedagogika bilimi (koreý dili, türkmen dili we edebiýaty)",0,0
20,B,2023-2024,TITUKI,"Pedagogika bilimi (hindi dili, türkmen dili we edebiýaty)",0,0
21,B,2023-2024,TITUKI,Pedagogika bilimi (türkmen dili we edebiýaty),0,0
22,B,2023-2024,TITUKI,Pedagogika bilimi (italýan we iňlis dilleri),0,0
23,B,2023-2024,TITUKI,Terjime we terjimeçilik işi (iňlis dili),0,0
24,B,2023-2024,TITUKI,Terjime we terjimeçilik işi (rus dili),0,0
25,B,2023-2024,TITUKI,Türkmen dilini okatmagyň usulyýeti,0,0
26,B,2023-2024,TITUKI,Rus dilini okatmagyň usulyýeti,0,0
27,B,2023-2024,TITUKI,Iňlis dilini okatmagyň usulyýeti,0,0
28,B,2023-2024,TITUKI,Nemes dili,0,0
29,B,2023-2024,TITUKI,Fransuz dili,0,0
30,B,2023-2024,TITUKI,Ispan dili,0,0
31,B,2023-2024,TITUKI,Italýan dili,0,0
32,B,2023-2024,TITUKI,Filosofiýa ,0,0
33,B,2023-2024,TITUKI,Sosiologiýa ,0,0
34,B,2023-2024,TITUKI,Žurnalistika ,0,0
35,B,2023-2024,TITUKI,Halkara jemagat hukugy ,0,0
36,B,2023-2024,TITUKI,Halkara hususy hukugy ,0,0
37,B,2023-2024,TITUKI,Halkara gatnaşyklary we dünýä syýasaty ,0,0
38,B,2023-2024,TITUKI,Halkara ykdysadyýet,0,0
39,B,2023-2024,TITUKI,Halkara täjirçilik,0,0
40,B,2023-2024,TITUKI,Halkara maliýe,0,0
41,B,2023-2024,TITUKI,Ätiýaçlandyryş işi,0,0
42,B,2023-2024,TITUKI,Halkara menejment,0,0
43,B,2023-2024,TITUKI,Kompýuter tehnologiýasy,0,0
44,B,2023-2024,TITUKI,Kompýuter ulgamynyň programma üpjünçiligi,0,0
45,B,2023-2024,TITUKI,Maglumat we kommunikasiýa tehnologiýalary,0,0
46,B,2023-2024,TITUKI,Nebitgaz işi,0,0
47,B,2023-2024,TITUKI,Dag işi,0,0
48,B,2023-2024,TITUKI,Gazylyp alynýan peýdaly magdanlaryň geologiýasy we gözlegi,0,0
49,B,2023-2024,TITUKI,Tehnologiki maşynlar we enjamlar,0,0
50,B,2023-2024,TITUKI,Elektroenergetika we elektrotehnika,0,0
51,B,2023-2024,TITUKI,Himiýa tehnologiýasy,0,0
52,B,2023-2024,TITUKI,Standartlaşdyrmak we metrologiýa (nebitgaz pudagynda),0,0
53,B,2023-2024,TITUKI,Nebitgaz pudagynyň ykdysadyýeti we dolandyrylyşy,0,0
54,B,2023-2024,TITUKI,Logistika,40,0
55,B,2023-2024,TITUKI,Işgärleri dolandyrmak,0,0
56,B,2023-2024,TITUKI,Programma inženerçiligi,0,0
57,B,2023-2024,TITUKI,Maglumat howpsuzlygy,0,0
58,B,2023-2024,TITUKI,Kartografiýa we geoinformatika,0,0
59,B,2023-2024,TITUKI,Gozgalmaýan emläkleriň ekspertizasy we dolandyrylyşy,25,0
60,B,2023-2024,TITUKI,Maglumat-ölçeýiş tehnikasy we tehnologiýasy,0,0
61,B,2023-2024,TITUKI,Mikroelektronika we ýarymgeçirijili abzallar,0,0
62,B,2023-2024,TITUKI,Senagat elektronikasy,0,0
63,B,2023-2024,TITUKI,Kärhananyň ykdysadyýeti we dolandyrylyşy,0,0
64,B,2023-2024,TITUKI,Önümçiligiň ykdysadyýeti we guralyşy (senagat pudagynda),0,0
65,B,2023-2024,TITUKI,Buhgalterçilik hasaba alnyşy we audit,25,0
66,B,2023-2024,TITUKI,"Buhgalterçilik hasaba alnyşy, analiz we audit",0,0
67,B,2023-2024,TITUKI,Ykdysadyýet,0,0
68,B,2023-2024,TITUKI,Statistika,0,0
69,B,2023-2024,TITUKI,Ykdysady howpsuzlyk,0,0
70,B,2023-2024,TITUKI,Ykdysadyýet we hukuk,0,0
71,B,2023-2024,TITUKI,Bank işi,0,0
72,B,2023-2024,TITUKI,Maliýe,0,0
73,B,2023-2024,TITUKI,Sanly ykdysadyýet,0,0
74,B,2023-2024,TITUKI,Işewürlik-informatika,0,0
75,B,2023-2024,TITUKI,Dünýä ykdysadyýeti,0,0
76,B,2023-2024,TITUKI,Menejment,0,0
77,B,2023-2024,TITUKI,Döwlet we ýerli dolandyryş,0,0
78,B,2023-2024,TITUKI,Zähmetiň ykdysadyýeti,0,0
79,B,2023-2024,TITUKI,Marketing,0,0
80,B,2023-2024,TITUKI,Täjirçilik (Söwda işi),0,0
81,B,2023-2024,TITUKI,Harytşynaslyk,0,0
82,B,2023-2024,TITUKI,Hili dolandyrmak,0,0
83,B,2023-2024,TITUKI,Maliýe gözegçiligi,0,0
84,B,2023-2024,TITUKI,Maliýe menejmenti,0,0
85,B,2023-2024,TITUKI,Maliýe we karz ,0,0
86,B,2023-2024,TITUKI,Bank işi we pul dolanyşygy ,0,0
87,B,2023-2024,TITUKI,Salgytlar we salgyt salmak,0,0
88,B,2023-2024,TITUKI,Töwekgelçilikleri dolandyrmak we ätiýaçlandyryş işi,0,0
89,B,2023-2024,TITUKI,Birža işi ,0,0
90,B,2023-2024,TITUKI,Awtomatlaşdyrma we amaly informatika,0,0
91,B,2023-2024,TITUKI,Ýyladyşhana hojalygy,0,0
92,B,2023-2024,TITUKI,Agroekologiýa,0,0
93,B,2023-2024,TITUKI,Zootehniýa,0,0
94,B,2023-2024,TITUKI,Atçylyk,0,0
95,B,2023-2024,TITUKI,Senagat balykçylygy,0,0
96,B,2023-2024,TITUKI,Kinologiýa,0,0
97,B,2023-2024,TITUKI,Oba hojalygynyň ykdysadyýeti we dolandyrylyşy,0,0
98,B,2023-2024,TITUKI,"Ykdysadyýet (oba hojalygynda), Ykdysadyýet we dolandyryş (oba hojalygynda)",0,0
99,B,2023-2024,TITUKI,Maglumat howpsuzlygynyň menejmenti,0,0
100,B,2023-2024,TITUKI,Sanly dolandyryş ,0,0
101,B,2023-2024,TITUKI,Agroinženerçilik,0,0
102,B,2023-2024,TITUKI,Ýer gurluşygy we kadastrlar ,0,0
103,B,2023-2024,TITUKI,Awtomatlaşdyrmak we dolandyrmak,0,0
104,B,2023-2024,TITUKI,Gidrotehniki desgalar,0,0
105,B,2023-2024,TITUKI,Gidromelioratiw ulgamlarynyň ulanylyşy ,0,0
106,B,2023-2024,TITUKI,Oba hojalyk önümlerini gaýtadan işlemegiň tehnologiýasy,0,0
107,B,2023-2024,TITUKI,Halkara gatnaşyklary,0,0
108,B,2023-2024,TITUKI,Halkara hukugy,0,0
109,B,2023-2024,TITUKI,Syýasy kommunikasiýa we internet žurnalistikasy,0,0
110,B,2023-2024,TITUKI,Kitaphana işi,0,0
111,B,2023-2024,TITUKI,Kitaphana-maglumat işleri,0,0
112,B,2023-2024,TITUKI,Telewideniýe žurnalistikasy,0,0
113,B,2023-2024,TITUKI,Syýahatçylyk,0,0
114,B,2023-2024,TITUKI,Myhmanhana işi,0,0
115,B,2023-2024,TITUKI,Resminama we arhiw öwreniş,0,0
116,B,2023-2024,TITUKI,Arheologiýa,0,0
117,B,2023-2024,TITUKI,Medeniýeti öwreniş,0,0
118,B,2023-2024,TITUKI,Muzeýi öwreniş hem-de medeni we tebigy miras ýadygärliklerini goramak,0,0
119,B,2023-2024,TITUKI,Art-menejment,0,0
120,B,2023-2024,TITUKI,Horeografiýa sungaty  (Folklor toparyny döretmek we dolandyrmak) ,0,0
121,B,2023-2024,TITUKI,Horeografiýa sungaty (Milli tans toparyny döretmek we dolandyrmak),0,0
122,B,2023-2024,TITUKI,Dramaturgiýa,0,0
123,B,2023-2024,TITUKI,Aktýorçylyk sungaty (Drama we kino aktýory)                                                                                                 ,0,0
124,B,2023-2024,TITUKI,Aktýorçylyk sungaty  (Gurjak teatrynyň aktýory),0,0
125,B,2023-2024,TITUKI,Drama režissurasy,0,0
126,B,2023-2024,TITUKI,Çeper höwesjeňleriň aýdym-saz toparyny döretmek we dolandyrmak,0,0
127,B,2023-2024,TITUKI,Dikeldiş işleri (görnüşleri boýunça),0,0
128,B,2023-2024,TITUKI,Ses režissurasy,0,0
129,B,2023-2024,TITUKI,Kino režissurasy,0,0
130,B,2023-2024,TITUKI,Yşyklandyryş tehnologiýalary,0,0
131,B,2023-2024,TITUKI,Telewideniýe režissurasy,0,0
132,B,2023-2024,TITUKI,Teleradiogepleşikleri guramak we alyp barmak,0,0
133,B,2023-2024,TITUKI,Operatorçylyk işi we montaž režissurasy,0,0
134,B,2023-2024,TITUKI,Rejelemek işi,0,0
135,B,2023-2024,TITUKI,Medeni-köpçülik çärelerini guramak  we goýmak,0,0
136,B,2023-2024,TITUKI,Infokommunikasion tehnologiýalar we aragatnaşyk ulgamlary,0,0
137,B,2023-2024,TITUKI,Energetika pudagynyň kärhanalarynyň ykdysadyýeti we dolandyrylyşy,0,0
138,B,2023-2024,TITUKI,Materiallary öwrenmek we täze materiallaryň tehnologiýasy,0,0
139,B,2023-2024,TITUKI,Nanomateriallar,0,0
140,B,2023-2024,TITUKI,Himiki inžiniring,0,0
141,B,2023-2024,TITUKI,Biotehnologiýa,0,0
142,B,2023-2024,TITUKI,Ekologiýa we tebigatdan peýdalanmak,0,0
143,B,2023-2024,TITUKI,Genetika we bioinžiniring,0,0
144,B,2023-2024,TITUKI,Öýjük we molekulýar biologiýa,0,0
145,B,2023-2024,TITUKI,Mikrobiologiýa,0,0
146,B,2023-2024,TITUKI,Informatika we hasaplaýyş tehnikasy,0,0
147,B,2023-2024,TITUKI,Mobil we tor inžiniringi,0,0
148,B,2023-2024,TITUKI,Animasiýa we grafiki dizaýny,0,0
149,B,2023-2024,TITUKI,Sanly infrastruktura we kiberhowpsuzlyk,50,0
150,B,2023-2024,TITUKI,Emeli aň we ekspert ulgamlary,0,0
151,B,2023-2024,TITUKI,Elektronika we nanoelektronika,0,0
152,B,2023-2024,TITUKI,Mehatronika we robot tehnikasy,0,0
153,B,2023-2024,TITUKI,Biolukmançylyk elektronikasy,0,0
154,B,2023-2024,TITUKI,Häzirkizaman tehnologiýalaryň fizikasy,0,0
155,B,2023-2024,TITUKI,Maglumatlary goramagyň tehniki serişdeleri,0,0
156,B,2023-2024,TITUKI,Sanly ykdysadyýetiň tehnologiýalary,0,0
157,B,2023-2024,TITUKI,Innowasion ykdysadyýet,0,0
158,B,2023-2024,TITUKI,Tehnologiýa işewürligi,0,0
159,B,2023-2024,TITUKI,Filologiýa (tehniki iňlis dili we ýapon dili),0,0
160,B,2023-2024,TITUKI,Kompýuter lingwistikasy,0,0
161,B,2023-2024,TITUKI,Innowasion menejment we halkara işewürligi,0,0
162,B,2023-2024,TITUKI,Howa hereketiniň dolandyrylyşy,20,0
