,University,Talyp sany,Year,Hünärler
0.0,TMDDI,450.0,2050-2051,Hünärmen
0.0,TDMal,0.0,2050-2051,Hünärmen
0.0,TDBGI,0.0,2050-2051,Hünärmen
0.0,HGI,441.0,2050-2051,Hünärmen
0.0,TDYDI,0.0,2050-2051,Hünärmen
0.0,TTII,5590.0,2050-2051,Hünärmen
0.0,TDLU,1000.0,2050-2051,Hünärmen
0.0,TDBSI,650.0,2050-2051,Hünärmen
0.0,TDMI,30.0,2050-2051,Hünärmen
0.0,TMK,860.0,2050-2051,Hünärmen
0.0,TDÇA,930.0,2050-2051,Hünärmen
0.0,TITUKI,0.0,2050-2051,Hünärmen
0.0,TOHI,0.0,2050-2051,Hünärmen
0.0,TDEI,2360.0,2050-2051,Hünärmen
0.0,SSTDMI,5393.0,2050-2051,Hünärmen
0.0,HAA,50.0,2050-2051,Hünärmen
0.0,TDU,209.0,2050-2051,Bakalawr
0.0,HNGU,605.0,2050-2051,Bakalawr
0.0,HYYÖU,0.0,2050-2051,Bakalawr
0.0,TITU,0.0,2050-2051,Bakalawr
0.0,TOHU,0.0,2050-2051,Bakalawr
0.0,TMDDI,3986.0,2050-2051,Bakalawr
0.0,TDMal,500.0,2050-2051,Bakalawr
0.0,TDBGI,0.0,2050-2051,Bakalawr
0.0,HGI,240.0,2050-2051,Bakalawr
0.0,TDYDI,0.0,2050-2051,Bakalawr
0.0,TTII,130.0,2050-2051,Bakalawr
0.0,TDLU,0.0,2050-2051,Bakalawr
0.0,TDBSI,0.0,2050-2051,Bakalawr
0.0,TDMI,500.0,2050-2051,Bakalawr
0.0,TMK,0.0,2050-2051,Bakalawr
0.0,TDÇA,0.0,2050-2051,Bakalawr
0.0,TITUKI,0.0,2050-2051,Bakalawr
0.0,TOHI,0.0,2050-2051,Bakalawr
0.0,TDEI,1330.0,2050-2051,Bakalawr
0.0,SSTDMI,358.0,2050-2051,Bakalawr
0.0,HAA,150.0,2050-2051,Bakalawr
0.0,TDU,117.0,2050-2051,Magistr
0.0,HNGU,23.0,2050-2051,Magistr
0.0,HYYÖU,0.0,2050-2051,Magistr
0.0,TITU,0.0,2050-2051,Magistr
0.0,TOHU,0.0,2050-2051,Magistr
0.0,TMDDI,80.0,2050-2051,Magistr
0.0,TDMal,80.0,2050-2051,Magistr
0.0,TDBGI,0.0,2050-2051,Magistr
0.0,HGI,90.0,2050-2051,Magistr
0.0,TDYDI,0.0,2050-2051,Magistr
0.0,TTII,50.0,2050-2051,Magistr
0.0,TDLU,0.0,2050-2051,Magistr
0.0,TDBSI,0.0,2050-2051,Magistr
0.0,TDMI,20.0,2050-2051,Magistr
0.0,TMK,0.0,2050-2051,Magistr
0.0,TDÇA,0.0,2050-2051,Magistr
0.0,TITUKI,0.0,2050-2051,Magistr
0.0,TOHI,0.0,2050-2051,Magistr
0.0,TDEI,90.0,2050-2051,Magistr
0.0,SSTDMI,25.0,2050-2051,Magistr
0.0,HAA,40.0,2050-2051,Magistr
0.0,TDU,2027.0,2051-2052,Hünärmen
0.0,HNGU,695.0,2051-2052,Hünärmen
0.0,HYYÖU,0.0,2051-2052,Hünärmen
0.0,TITU,0.0,2051-2052,Hünärmen
0.0,TOHU,0.0,2051-2052,Hünärmen
0.0,TMDDI,450.0,2051-2052,Hünärmen
0.0,TDMal,0.0,2051-2052,Hünärmen
0.0,TDBGI,0.0,2051-2052,Hünärmen
0.0,HGI,441.0,2051-2052,Hünärmen
0.0,TDYDI,0.0,2051-2052,Hünärmen
0.0,TTII,5590.0,2051-2052,Hünärmen
0.0,TDLU,1000.0,2051-2052,Hünärmen
0.0,TDBSI,650.0,2051-2052,Hünärmen
0.0,TDMI,30.0,2051-2052,Hünärmen
0.0,TMK,860.0,2051-2052,Hünärmen
0.0,TDÇA,950.0,2051-2052,Hünärmen
0.0,TITUKI,0.0,2051-2052,Hünärmen
0.0,TOHI,0.0,2051-2052,Hünärmen
0.0,TDEI,2360.0,2051-2052,Hünärmen
0.0,SSTDMI,5393.0,2051-2052,Hünärmen
0.0,HAA,50.0,2051-2052,Hünärmen
0.0,TDU,210.0,2051-2052,Bakalawr
0.0,HNGU,605.0,2051-2052,Bakalawr
0.0,HYYÖU,0.0,2051-2052,Bakalawr
0.0,TITU,0.0,2051-2052,Bakalawr
0.0,TOHU,0.0,2051-2052,Bakalawr
0.0,TMDDI,3986.0,2051-2052,Bakalawr
0.0,TDMal,500.0,2051-2052,Bakalawr
0.0,TDBGI,0.0,2051-2052,Bakalawr
0.0,HGI,240.0,2051-2052,Bakalawr
0.0,TDYDI,0.0,2051-2052,Bakalawr
0.0,TTII,130.0,2051-2052,Bakalawr
0.0,TDLU,0.0,2051-2052,Bakalawr
0.0,TDBSI,0.0,2051-2052,Bakalawr
0.0,TDMI,500.0,2051-2052,Bakalawr
0.0,TMK,0.0,2051-2052,Bakalawr
0.0,TDÇA,0.0,2051-2052,Bakalawr
0.0,TITUKI,0.0,2051-2052,Bakalawr
0.0,TOHI,0.0,2051-2052,Bakalawr
0.0,TDEI,1350.0,2051-2052,Bakalawr
0.0,SSTDMI,358.0,2051-2052,Bakalawr
0.0,HAA,150.0,2051-2052,Bakalawr
0.0,TDU,117.0,2051-2052,Magistr
0.0,HNGU,23.0,2051-2052,Magistr
0.0,HYYÖU,0.0,2051-2052,Magistr
0.0,TITU,0.0,2051-2052,Magistr
0.0,TOHU,0.0,2051-2052,Magistr
0.0,TMDDI,80.0,2051-2052,Magistr
0.0,TDMal,80.0,2051-2052,Magistr
0.0,TDBGI,0.0,2051-2052,Magistr
0.0,HGI,90.0,2051-2052,Magistr
0.0,TDYDI,0.0,2051-2052,Magistr
0.0,TTII,50.0,2051-2052,Magistr
0.0,TDLU,0.0,2051-2052,Magistr
0.0,TDBSI,0.0,2051-2052,Magistr
0.0,TDMI,20.0,2051-2052,Magistr
0.0,TMK,0.0,2051-2052,Magistr
0.0,TDÇA,0.0,2051-2052,Magistr
0.0,TITUKI,0.0,2051-2052,Magistr
0.0,TOHI,0.0,2051-2052,Magistr
0.0,TDEI,100.0,2051-2052,Magistr
0.0,SSTDMI,25.0,2051-2052,Magistr
0.0,HAA,40.0,2051-2052,Magistr
